Second;Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg;Dataset
152;;61;97;34;5101.594;1912;158.554;56;92.513;4299.997;12921;61.78;20.064;85.6;FSR Balans
153;;62;97;34;5117.594;1912;159.506;57;94.448;4299.998;12956;61.68;24.95;85.6;FSR Balans
154;;61;98;34;5117.594;1912;159.8;58;98.177;4299.998;12885;61.08;24.871;85.6;FSR Balans
155;;61;72;25;5131.594;1912;158.441;59;97.656;4299.998;12459;57.98;32.448;85.5;FSR Balans
156;;62;98;34;5131.594;1897;163.411;57;97.917;4299.998;12522;63.58;21.488;85.5;FSR Balans
157;;62;98;33;5131.594;1912;161.475;58;96.875;4299.998;12501;62.48;24.4;85.5;FSR Balans
158;;62;98;34;5131.594;1905;164.554;56;95.573;4299.998;12418;59.98;25.693;85.5;FSR Balans
159;;62;94;32;5131.594;1912;162.578;58;93.329;4299.999;12258;59.28;21.685;85.4;FSR Balans
160;;62;98;33;5131.594;1905;163.373;60;88.542;4299.999;12367;59.18;19.261;85.4;FSR Balans
161;;62;98;33;5147.594;1912;164.934;57;90.625;4299.998;12365;58.48;24.072;85.4;FSR Balans
162;;63;98;33;5147.594;1912;166.454;58;82.031;4299.998;12375;61.08;21.44;85.4;FSR Balans
163;;63;98;33;5147.594;1912;162.235;56;78.646;4299.998;12380;60.58;25.743;85.3;FSR Balans
164;;62;98;33;5147.594;1912;163.196;57;76.563;4299.998;12531;61.58;19.36;85.3;FSR Balans
165;;62;98;33;5147.594;1905;164.021;59;91.406;4299.998;12441;60.88;21.037;85.3;FSR Balans
166;;63;98;34;5147.594;1912;163.999;59;86.719;4299.998;12413;60.08;29.553;85.3;FSR Balans
167;;63;97;35;5147.594;1912;162.76;57;91.927;4299.998;12547;65.08;22.869;85.3;FSR Balans
168;;63;98;35;5147.594;1912;164.909;58;92.188;4299.999;12479;63.88;21.128;85.2;FSR Balans
169;;63;96;34;5147.594;1912;165.148;60;95.505;4299.997;12402;63.08;23.381;85.2;FSR Balans
170;;63;97;34;5163.594;1912;163.405;57;89.994;4299.997;12334;63.58;23.151;85.2;FSR Balans
171;;63;98;35;5163.594;1897;164.885;56;89.063;4299.999;12509;62.98;32.724;85.2;FSR Balans
172;;63;98;35;5163.594;1912;164.795;57;89.425;4299.999;12520;63.68;22.16;85.2;FSR Balans
173;;63;98;34;5163.594;1912;164.465;56;84.635;4299.997;12343;63.78;20.455;85.1;FSR Balans
174;;63;97;34;5163.594;1912;160.614;57;86.402;4299.997;12361;62.58;19.618;85.1;FSR Balans
175;;63;98;35;5163.594;1905;165.906;60;86.979;4299.998;12515;63.68;21.118;85.1;FSR Balans
176;;63;98;34;5163.594;1912;163.267;55;87.24;4299.998;12463;64.48;24.855;85.1;FSR Balans
177;;63;98;33;5163.594;1912;161.817;57;90.885;4299.998;12269;63.38;19.977;85.1;FSR Balans
178;;63;98;32;5163.594;1912;165.33;60;84.137;4299.998;12297;61.38;18.34;85;FSR Balans
179;;63;98;31;5163.594;1912;162.735;55;71.615;4299.998;12449;60.68;22.731;85;FSR Balans
180;;63;98;32;5163.594;1912;163.81;54;76.042;4299.998;12455;60.08;19.636;85;FSR Balans
181;;63;98;31;5163.594;1912;160.52;57;90.365;4299.997;12321;58.88;19.42;85;FSR Balans
182;;63;98;33;5163.594;1912;162.562;59;92.816;4299.999;12493;58.08;33.384;84.9;FSR Balans
183;;63;98;33;5163.594;1905;163.181;57;93.75;4299.999;12481;61.08;18.508;84.9;FSR Balans
184;;63;98;33;5163.594;1905;165.097;58;85.325;4299.998;12463;60.98;19.975;84.9;FSR Balans
185;;63;98;33;5163.594;1912;162.388;56;97.936;4299.998;12363;61.98;19.138;84.9;FSR Balans
186;;63;98;33;5163.594;1905;165.854;60;78.385;4299.999;12500;62.58;19.072;84.9;FSR Balans
187;;63;98;33;5163.594;1905;166.848;54;81.229;4299.999;12490;62.68;18.618;84.8;FSR Balans
188;;63;98;33;5163.594;1912;167.296;59;94.01;4299.997;12450;60.68;19.12;84.8;FSR Balans
189;;63;98;33;5163.594;1912;166.113;54;45.864;4300;12394;61.28;19.11;84.8;FSR Balans
190;;63;98;32;5163.594;1897;159.673;55;68.274;4299.997;12535;60.58;25.68;84.8;FSR Balans
191;;63;98;33;5163.594;1912;163.978;56;73.317;4299.997;12510;60.48;18.659;84.7;FSR Balans
192;;63;98;34;5163.594;1912;165.313;57;65.885;4299.998;12382;61.38;18.606;84.7;FSR Balans
193;;63;98;35;5163.594;1905;165.099;58;92.708;4299.998;12360;66.38;18.349;84.7;FSR Balans
194;;63;98;35;5163.594;1912;163.618;59;91.146;4299.998;12471;66.68;19.749;84.7;FSR Balans
195;;63;98;35;5163.594;1912;163.552;58;95.833;4299.998;12395;64.08;21.915;84.7;FSR Balans
196;;63;98;36;5163.594;1912;164.687;60;92.188;4299.998;12414;63.98;20.625;84.6;FSR Balans
197;;63;98;36;5179.594;1912;165.708;54;88.281;4299.998;12595;64.48;18.367;84.6;FSR Balans
198;;63;98;37;5179.594;1912;164.476;58;84.115;4299.999;11881;63.78;19.487;84.6;FSR Balans
199;;63;98;37;5179.594;1897;166.645;58;87.24;4299.999;11821;63.48;18.924;84.6;FSR Balans
200;;63;98;35;5179.594;1912;165.129;59;94.01;4299.998;11571;61.58;22.096;84.6;FSR Balans
201;;63;99;34;5179.594;1912;165.558;58;85.156;4299.998;11483;57.78;19.82;84.5;FSR Balans
202;;63;99;34;5179.594;1897;165.409;54;83.854;4299.998;11359;56.88;20.639;84.5;FSR Balans
203;;63;99;34;5179.594;1912;165.643;57;79.643;4299.998;11382;57.08;22.695;84.5;FSR Balans
204;;63;98;33;5179.594;1905;164.432;56;83.067;4299.998;11381;56.38;20.868;84.5;FSR Balans
205;;63;98;35;5179.594;1897;167.75;57;89.063;4299.998;11550;56.88;23.319;84.4;FSR Balans
206;;63;99;35;5179.594;1897;167.782;59;76.823;4299.998;11370;56.88;20.97;84.4;FSR Balans
207;;63;99;35;5179.594;1897;167.067;57;75.26;4299.998;11244;55.18;23.417;84.4;FSR Balans
208;;64;98;34;5179.594;1897;167.727;58;75;4299.998;11280;55.88;20.275;84.4;FSR Balans
209;;63;98;35;5179.594;1912;168.403;59;78.906;4299.998;11429;55.68;20.319;84.3;FSR Balans
210;;63;98;35;5179.594;1912;166.973;61;70.654;4299.998;11283;54.78;20.3;84.3;FSR Balans
211;;64;99;34;5179.594;1905;166.88;57;73.573;4299.998;11266;54.88;20.578;84.3;FSR Balans
212;;63;99;35;5179.594;1912;165.482;56;76.823;4299.998;11375;55.68;23.405;84.3;FSR Balans
213;;63;99;34;5179.594;1905;166.211;56;71.975;4299.997;11360;56.08;20.102;84.2;FSR Balans
214;;63;98;34;5179.594;1912;166.034;57;75.521;4299.997;11382;57.28;19.976;84.2;FSR Balans
215;;64;99;34;5179.594;1912;165.762;60;72.547;4299.999;11296;56.08;21.131;84.2;FSR Balans
216;;64;99;34;5179.594;1897;165.429;56;71.447;4299.999;11452;54.68;21.887;84.1;FSR Balans
217;;63;99;34;5179.594;1912;165.896;61;68.229;4299.997;11464;54.08;20.296;84.1;FSR Balans
218;;64;99;32;5179.594;1905;165.519;55;64.323;4299.997;11360;51.48;21.121;84.1;FSR Balans
219;;63;99;32;5179.594;1905;164.789;54;66.146;4299.999;11364;51.08;21.382;84.1;FSR Balans
220;;63;99;33;5179.594;1905;167.217;57;66.927;4299.997;11403;51.98;21.737;84;FSR Balans
221;;63;98;32;5179.594;1912;160.834;56;68.75;4299.999;11368;50.88;28.465;84;FSR Balans
222;;63;98;33;5179.594;1912;161.069;58;79.731;4299.999;11378;50.68;23.474;84;FSR Balans
223;;63;98;33;5179.594;1912;161.255;56;70.125;4299.998;11341;51.88;20.888;83.9;FSR Balans
224;;63;98;31;5179.594;1912;156.151;62;65.876;4299.998;11412;51.38;21.655;83.9;FSR Balans
225;;63;98;31;5179.594;1912;157.683;58;78.056;4299.998;11393;50.98;22.322;83.9;FSR Balans
226;;63;98;31;5179.594;1912;156.185;57;78.192;4299.998;11321;52.58;22.161;83.8;FSR Balans
227;;63;97;31;5179.594;1912;156.326;57;77.604;4299.999;11398;53.58;20.667;83.8;FSR Balans
228;;63;97;32;5179.594;1912;157.885;56;77.344;4299.999;11391;53.98;22.661;83.8;FSR Balans
229;;63;97;32;5179.594;1912;157.885;56;77.344;4299.999;11391;53.98;22.661;83.8;FSR Balans
1;24-02-202314:47:02;60;98;30;4747.594;1920.000;158.784;49;57.292;4299.998;11413;51.1;21.728;78.5;FSR Wydajność
2;24-02-202314:47:03;60;98;31;4747.594;1920.000;157.123;53;60.156;4299.998;11488;50.6;22.246;78.5;FSR Wydajność
3;24-02-202314:47:04;61;97;31;4747.594;1920.000;158.011;51;69.271;4299.998;11528;49.7;22.27;78.4;FSR Wydajność
4;24-02-202314:47:05;61;98;31;4747.594;1920.000;157.142;51;67.448;4299.998;11627;49.8;23.673;78.4;FSR Wydajność
5;24-02-202314:47:06;62;98;31;4747.594;1920.000;155.556;53;66.667;4299.998;11693;49.6;24.53;78.4;FSR Wydajność
6;24-02-202314:47:07;62;98;31;4747.594;1920.000;158.084;51;68.955;4299.998;11742;49.9;23.562;78.3;FSR Wydajność
7;24-02-202314:47:08;62;98;32;4747.594;1920.000;158.028;51;59.896;4299.999;11768;50.1;22.839;78.3;FSR Wydajność
8;24-02-202314:47:09;62;98;31;4747.594;1920.000;158.304;54;58.492;4299.999;11874;50.2;23.735;78.2;FSR Wydajność
9;24-02-202314:47:10;63;98;32;4747.594;1920.000;163.026;50;59.975;4299.999;11884;50.7;21.792;78.2;FSR Wydajność
10;24-02-202314:47:11;63;98;32;4747.594;1920.000;160.134;49;55.469;4299.998;11887;50.9;24.837;78.2;FSR Wydajność
11;24-02-202314:47:12;63;97;31;4747.594;1920.00S0;153.774;55;65.885;4299.998;11894;49.4;24.029;78.1;FSR Wydajność
12;24-02-202314:47:13;63;98;32;4747.594;1920.000;159.961;51;70.052;4299.998;11996;50.7;24.008;78.1;FSR Wydajność
13;24-02-202314:47:14;63;98;32;4747.594;1920.000;160.906;52;70.833;4299.999;11987;51.6;22.203;78;FSR Wydajność
14;24-02-202314:47:15;63;98;32;4747.594;1920.000;161.319;53;68.75;4299.999;11982;51.9;22.622;78;FSR Wydajność
15;24-02-202314:47:16;64;98;33;4747.594;1920.000;161.501;51;61.719;4299.998;12055;52.3;30.038;78;FSR Wydajność
16;24-02-202314:47:17;63;98;33;4747.594;1920.000;159.258;55;59.896;4299.998;12078;52.3;20.876;77.9;FSR Wydajność
17;24-02-202314:47:18;63;98;33;4747.594;1920.000;162.538;51;54.948;4299.999;12051;52.4;21.115;77.9;FSR Wydajność
18;24-02-202314:47:19;64;98;33;4747.594;1920.000;161.488;50;57.552;4299.997;12041;52.1;36.414;77.9;FSR Wydajność
19;24-02-202314:47:20;63;98;32;4747.594;1920.000;159.912;49;57.552;4299.997;12134;52.8;20.766;77.8;FSR Wydajność
20;24-02-202314:47:21;63;98;34;4747.594;1920.000;162.577;53;57.813;4299.999;12124;52.2;21.27;77.8;FSR Wydajność
21;24-02-202314:47:22;63;97;33;4747.594;1920.000;158.338;54;69.332;4299.995;12119;51;23.191;77.8;FSR Wydajność
22;24-02-202314:47:23;63;98;33;4747.594;1920.000;161.248;51;71.615;4299.999;12077;53.1;22.585;77.7;FSR Wydajność
23;24-02-202314:47:34;59;97;32;4763.594;1920.000;160.191;50;95.77;4299.998;11825;63.1;18.476;79.8;FSR Wydajność
24;24-02-202314:47:35;60;97;31;4763.594;1920.000;156.926;51;61.771;4299.998;11909;63.5;18.454;79.8;FSR Wydajność
25;24-02-202314:47:36;60;97;32;4763.594;1920.000;156.875;54;79.378;4299.998;11909;61.7;19.236;79.8;FSR Wydajność
26;24-02-202314:47:37;60;97;33;4763.594;1920.000;156.828;53;71.354;4299.998;11892;62;19.667;79.8;FSR Wydajność
27;24-02-202314:47:38;60;97;32;4763.594;1920.000;155.827;53;66.927;4299.999;11891;61.6;20.34;79.7;FSR Wydajność
28;24-02-202314:47:39;60;97;33;4763.594;1920.000;156.297;52;78.906;4299.998;11935;60.9;19.057;79.7;FSR Wydajność
29;24-02-202314:47:40;60;97;33;4763.594;1920.000;157.935;52;79.218;4299.999;11926;61.5;19.171;79.7;FSR Wydajność
30;24-02-202314:47:41;60;97;32;4763.594;1920.000;155.518;52;77.344;4299.997;11905;60.3;20.38;79.7;FSR Wydajność
31;24-02-202314:47:42;61;97;33;4763.594;1920.000;157.108;53;74.74;4299.997;11892;60.5;20.597;79.6;FSR Wydajność
32;24-02-202314:47:43;61;97;35;4747.594;1920.000;158.902;53;74.74;4299.999;11962;60.8;21.043;79.6;FSR Wydajność
33;24-02-202314:47:44;60;97;35;4747.594;1920.000;159.134;52;69.792;4299.999;11947;59.7;19.365;79.6;FSR Wydajność
34;24-02-202314:47:45;61;97;34;4747.594;1920.000;157.284;54;75;4299.997;11941;60.2;19.731;79.6;FSR Wydajność
35;24-02-202314:47:46;61;97;35;4747.594;1920.000;158.364;52;74.091;4299.997;12000;61;20.763;79.5;FSR Wydajność
36;24-02-202314:47:47;61;97;36;4747.594;1920.000;158.361;53;69.271;4299.999;12013;59.8;19.691;79.5;FSR Wydajność
37;24-02-202314:47:48;61;97;36;4747.594;1920.000;158.63;52;68.955;4299.999;12002;59.8;19.491;79.5;FSR Wydajność
38;24-02-202314:47:49;61;97;36;4747.594;1920.000;158.402;53;69.01;4299.998;11966;60.1;18.956;79.5;FSR Wydajność
39;24-02-202314:47:50;61;97;35;4747.594;1920.000;157.642;52;72.504;4299.998;12057;59.8;19.535;79.4;FSR Wydajność
40;24-02-202314:47:51;61;97;35;4747.594;1920.000;158.582;52;70.495;4299.999;12025;60;19.06;79.4;FSR Wydajność
41;24-02-202314:47:52;61;97;35;4747.594;1920.000;158.944;52;75.26;4299.998;11987;60.2;21.067;79.4;FSR Wydajność
42;24-02-202314:47:53;62;98;36;4747.594;1920.000;162.324;50;60.078;4299.998;11956;60.5;19.506;79.4;FSR Wydajność
43;24-02-202314:47:54;61;97;35;4747.594;1920.000;157.219;52;70.052;4299.997;12043;61.1;21.006;79.3;FSR Wydajność
44;24-02-202314:47:55;62;97;37;4747.594;1920.000;162.756;55;66.903;4299.997;12016;60.9;19.726;79.3;FSR Wydajność
45;24-02-202314:47:56;62;98;37;4747.594;1920.000;163.615;51;57.552;4299.998;11998;62.9;17.862;79.3;FSR Wydajność
46;24-02-202314:47:57;61;97;37;4747.594;1920.000;163.406;51;72.917;4299.999;11958;62.9;17.726;79.3;FSR Wydajność
47;24-02-202314:48:06;59;98;25;4795.594;1927.000;161.114;56;66.667;4299.998;11852;58.6;23.795;81;FSR Wydajność
48;24-02-202314:48:07;60;98;25;4795.594;1927.000;162.432;51;70.573;4299.998;11850;55.1;20.782;80.9;FSR Wydajność
49;24-02-202314:48:08;60;98;24;4795.594;1927.000;163.134;55;70.833;4299.998;11826;54.6;21.978;80.9;FSR Wydajność
50;24-02-202314:48:09;60;98;23;4795.594;1920.000;158.852;52;74.355;4299.997;11912;54.3;22.306;80.9;FSR Wydajność
51;24-02-202314:48:10;60;98;24;4795.594;1920.000;161.528;55;80.244;4299.997;11905;53.6;20.993;80.8;FSR Wydajność
52;24-02-202314:48:11;61;98;24;4795.594;1920.000;162.496;52;64.844;4299.999;11891;54;20.603;80.8;FSR Wydajność
53;24-02-202314:48:12;60;98;25;4795.594;1920.000;163.2;52;64.063;4299.998;11878;53.8;21.151;80.8;FSR Wydajność
54;24-02-202314:48:13;61;98;24;4795.594;1905.000;161.544;50;64.844;4299.997;11959;53.2;21.112;80.7;FSR Wydajność
55;24-02-202314:48:14;61;98;24;4795.594;1920.000;161.747;51;66.406;4299.999;11920;53.2;20.28;80.7;FSR Wydajność
56;24-02-202314:48:15;61;98;25;4795.594;1920.000;163.905;55;65.104;4299.999;11900;54.2;20.347;80.7;FSR Wydajność
57;24-02-202314:48:16;61;98;25;4795.594;1920.000;162.485;53;65.885;4299.998;11924;55.4;22.272;80.6;FSR Wydajność
58;24-02-202314:48:17;61;98;25;4795.594;1920.000;161.376;53;77.344;4299.998;11963;56.4;20.093;80.6;FSR Wydajność
59;24-02-202314:48:18;61;98;27;4795.594;1920.000;162.47;52;70.389;4299.999;11912;58.5;19.821;80.6;FSR Wydajność
60;24-02-202314:48:19;61;98;26;4795.594;1912.000;161.585;53;70.696;4299.999;11901;59.8;18.455;80.5;FSR Wydajność
61;24-02-202314:48:20;61;98;27;4795.594;1920.000;163.022;53;71.145;4299.997;11992;59.8;20.302;80.5;FSR Wydajność
62;24-02-202314:48:21;61;98;27;4795.594;1920.000;163.073;52;71.875;4299.997;11976;59.9;20.453;80.5;FSR Wydajność
63;24-02-202314:48:22;62;98;27;4795.594;1920.000;164.63;53;69.067;4299.999;11962;60;19.872;80.5;FSR Wydajność
64;24-02-202314:48:23;61;98;28;4795.594;1920.000;162.191;52;66.39;4299.999;11949;59.9;19.626;80.4;FSR Wydajność
65;24-02-202314:48:24;62;98;27;4795.594;1920.000;162.107;51;70.833;4299.998;12044;60.3;18.354;80.4;FSR Wydajność
66;24-02-202314:48:25;62;98;28;4795.594;1912.000;165.791;57;58.333;4299.999;12033;61.4;20.332;80.4;FSR Wydajność
67;24-02-202314:48:26;62;98;27;4795.594;1920.000;162.91;55;65.895;4299.998;12013;61.7;18.981;80.4;FSR Wydajność
68;24-02-202314:48:27;62;98;27;4795.594;1905.000;165.089;51;66.646;4299.998;12019;62;18.589;80.3;FSR Wydajność
69;24-02-202314:48:28;62;98;28;4795.594;1912.000;164.931;52;75.521;4299.997;12117;62.5;18.462;80.3;FSR Wydajność
70;24-02-202314:48:29;62;98;28;4795.594;1920.000;163.14;53;62.24;4299.997;12076;62.4;18.918;80.3;FSR Wydajność
71;24-02-202314:48:49;57;98;30;4795.594;1927.000;154.587;54;84.375;4299.998;11727;51.8;60.264;84.1;FSR Wydajność
72;24-02-202314:48:50;57;98;31;4811.594;1927.000;152.082;56;89.063;4299.997;11828;55.7;21.759;84.1;FSR Wydajność
73;24-02-202314:48:51;57;92;28;4811.594;1927.000;143.055;55;93.329;4299.997;11876;52.6;24.661;84.1;FSR Wydajność
74;24-02-202314:48:52;57;97;30;4827.594;1927.000;150.654;56;91.927;4299.999;11894;53.9;23.196;84;FSR Wydajność
75;24-02-202314:48:53;57;83;26;4843.594;1927.000;141.184;57;94.01;4299.999;11926;52.8;25.338;84;FSR Wydajność
76;24-02-202314:48:54;58;96;30;4875.594;1927.000;153.48;54;92.708;4299.998;12014;53.5;24.28;84;FSR Wydajność
77;24-02-202314:48:55;58;89;29;4875.594;1927.000;147.89;56;95.313;4299.998;12035;52.1;24.982;83.9;FSR Wydajność
78;24-02-202314:48:56;58;98;31;4875.594;1927.000;153.027;56;91.667;4299.998;12028;53;22.78;83.9;FSR Wydajność
79;24-02-202314:48:57;58;95;29;4875.594;1927.000;149.368;54;88.103;4299.998;12018;52.3;22.128;83.8;FSR Wydajność
80;24-02-202314:48:58;58;92;28;4875.594;1927.000;144.028;54;93.229;4299.998;12097;49.4;25.627;83.8;FSR Wydajność
81;24-02-202314:48:59;58;94;29;4875.594;1927.000;149.587;57;94.01;4299.998;12085;50.9;22.903;83.8;FSR Wydajność
82;24-02-202314:49:00;58;97;30;4875.594;1927.000;152.318;55;93.75;4299.998;12068;51.5;24.572;83.7;FSR Wydajność
83;24-02-202314:49:01;59;96;30;4875.594;1927.000;149.328;54;85.376;4299.998;12064;53;21.598;83.7;FSR Wydajność
84;24-02-202314:49:02;59;95;30;4875.594;1927.000;149.958;59;93.229;4299.998;12087;52.6;26.378;83.6;FSR Wydajność
85;24-02-202314:49:03;59;98;31;4875.594;1927.000;152.512;57;92.333;4299.998;12107;51.6;25.959;83.6;FSR Wydajność
86;24-02-202314:49:04;59;93;29;4875.594;1927.000;149.343;56;89.481;4299.998;12097;52.6;24.707;83.6;FSR Wydajność
87;24-02-202314:49:05;59;96;30;4875.594;1927.000;150.634;56;94.531;4299.998;12195;52.3;22.568;83.5;FSR Wydajność
88;24-02-202314:49:06;59;95;29;4875.594;1927.000;151.504;57;94.271;4299.998;12179;52.6;24.656;83.5;FSR Wydajność
89;24-02-202314:49:07;59;94;29;4875.594;1927.000;154.407;57;92.188;4299.999;12156;49.6;28.462;83.5;FSR Wydajność
90;24-02-202314:49:08;59;96;30;4875.594;1927.000;152.391;54;93.49;4299.999;12134;51.9;24.223;83.4;FSR Wydajność
91;24-02-202314:49:09;59;98;31;4875.594;1927.000;156.46;58;92.862;4299.998;12231;54.1;22.805;83.4;FSR Wydajność
92;24-02-202314:49:10;59;95;29;4875.594;1927.000;149.281;55;89.994;4299.998;12203;51.9;26.248;83.3;FSR Wydajność
93;24-02-202314:49:11;60;98;30;4875.594;1927.000;154.983;54;91.275;4299.998;12146;54.2;21.43;83.3;FSR Wydajność
94;24-02-202314:49:12;58;94;29;4875.594;1927.000;145.911;55;92.56;4299.998;12121;52.6;27.551;83.3;FSR Wydajność
95;24-02-202314:49:13;59;98;31;4875.594;1927.000;156.336;56;87.76;4299.999;12191;53.4;24.221;83.2;FSR Wydajność
96;24-02-202314:49:35;55;98;33;4923.594;1942.000;155.273;57;83.854;4299.999;11810;60.8;23.041;87.1;FSR Wydajność
97;24-02-202314:49:36;56;98;33;4923.594;1942.000;156.874;55;75.521;4299.993;11876;64.6;19.907;87.1;FSR Wydajność
98;24-02-202314:49:37;56;98;32;4923.594;1942.000;153.295;55;83.873;4299.993;11928;63.5;18.816;87;FSR Wydajność
99;24-02-202314:49:38;56;97;32;4923.594;1927.000;153.353;57;96.615;4300;11994;61.7;22.271;87;FSR Wydajność
100;24-02-202314:49:39;57;98;32;4923.594;1927.000;152.718;55;87.685;4299.998;12123;63.5;20.773;87;FSR Wydajność
101;24-02-202314:49:40;57;98;32;4923.594;1927.000;154.646;56;82.813;4299.998;12148;64.3;22.516;87;FSR Wydajność
102;24-02-202314:49:41;57;98;32;4923.594;1927.000;154.44;56;91.667;4299.998;12161;64.5;20.142;86.9;FSR Wydajność
103;24-02-202314:49:42;57;98;32;4923.594;1927.000;155.872;56;87.24;4299.998;12172;64.3;23.237;86.9;FSR Wydajność
104;24-02-202314:49:43;57;98;32;4939.594;1927.000;155.616;55;91.927;4299.998;12279;64.9;20.954;86.9;FSR Wydajność
105;24-02-202314:49:44;58;94;32;4939.594;1927.000;155.702;58;93.49;4299.998;12288;64.1;20.243;86.9;FSR Wydajność
106;24-02-202314:49:45;58;98;32;4939.594;1927.000;155.247;57;82.551;4299.998;12284;64.6;19.682;86.8;FSR Wydajność
107;24-02-202314:49:46;58;98;32;4939.594;1927.000;156.157;55;87.172;4299.998;12334;65;17.897;86.8;FSR Wydajność
108;24-02-202314:49:47;58;97;31;4939.594;1927.000;153.19;55;84.896;4299.998;12395;62.4;22.091;86.8;FSR Wydajność
109;24-02-202314:49:48;58;98;31;4939.594;1927.000;154.645;55;99.219;4299.998;12371;63.7;19.767;86.8;FSR Wydajność
110;24-02-202314:49:49;58;98;33;4955.594;1927.000;155.921;54;95.573;4299.999;12350;64.6;18.948;86.7;FSR Wydajność
111;24-02-202314:49:50;58;98;32;4955.594;1927.000;157.251;55;61.719;4299.998;12434;65.1;17.595;86.7;FSR Wydajność
112;24-02-202314:49:51;58;98;30;4955.594;1927.000;155.366;55;80.469;4299.998;12383;66.4;19.058;86.7;FSR Wydajność
113;24-02-202314:49:52;59;98;29;4955.594;1927.000;158.688;58;83.333;4299.998;12338;67.8;19.503;86.7;FSR Wydajność
114;24-02-202314:49:53;59;98;29;4955.594;1927.000;156.556;57;83.854;4299.998;12303;69;19.739;86.6;FSR Wydajność
115;24-02-202314:49:54;58;88;27;4955.594;1927.000;143.904;57;97.656;4299.998;12424;58.9;21.986;86.6;FSR Wydajność
116;24-02-202314:49:55;58;90;30;4955.594;1927.000;141.668;56;98.678;4299.999;12435;56.5;29.071;86.6;FSR Wydajność
117;24-02-202314:49:56;58;90;29;4955.594;1927.000;148.48;57;98.177;4299.999;12420;60.1;22.686;86.5;FSR Wydajność
118;24-02-202314:49:57;58;92;28;4987.594;1927.000;137.52;57;97.947;4299.998;12366;57.3;22.287;86.5;FSR Wydajność
119;24-02-202314:49:58;58;86;27;4987.594;1927.000;144.909;59;98.177;4299.998;12513;55.3;25.676;86.5;FSR Wydajność
120;24-02-202314:49:59;59;97;30;4987.594;1927.000;152.493;58;97.135;4299.998;12495;57.4;24.761;86.4;FSR Wydajność
121;24-02-202314:50:00;59;94;30;4987.594;1927.000;151.821;56;99.74;4299.998;12473;57.8;22.023;86.4;FSR Wydajność
122;24-02-202314:50:01;59;97;32;4987.594;1927.000;156.278;58;96.354;4299.998;12465;59.6;24.022;86.4;FSR Wydajność
123;24-02-202314:50:02;59;83;28;4987.594;1927.000;142.663;58;97.396;4299.997;12552;58.1;25.823;86.3;FSR Wydajność
124;24-02-202314:50:03;59;96;32;4987.594;1927.000;152.201;55;98.438;4299.997;12555;60;23.652;86.3;FSR Wydajność
125;24-02-202314:50:04;58;92;30;4987.594;1927.000;152.582;56;99.219;4299.999;12519;58.6;24.421;86.3;FSR Wydajność
126;24-02-202314:50:05;60;95;32;4987.594;1927.000;155.41;59;98.678;4299.999;12672;61.9;21.134;86.3;FSR Wydajność
127;24-02-202314:50:06;59;87;29;4987.594;1927.000;151.47;56;98.438;4299.998;12662;58.4;24.297;86.2;FSR Wydajność
128;24-02-202314:50:07;59;98;33;4987.594;1927.000;158.369;56;96.921;4299.998;12624;59.9;21.55;86.2;FSR Wydajność
129;24-02-202314:50:08;60;97;32;4987.594;1927.000;154.499;56;93.49;4299.998;12608;62.9;21.501;86.2;FSR Wydajność
130;24-02-202314:50:09;60;97;32;4987.594;1927.000;157.532;57;97.135;4299.999;12662;62.4;22.519;86.1;FSR Wydajność
131;24-02-202314:50:10;59;95;32;4987.594;1927.000;156.098;56;92.862;4299.998;12641;60.6;21.458;86.1;FSR Wydajność
132;24-02-202314:50:11;60;98;33;4987.594;1927.000;159.718;56;92.708;4299.966;12584;64.4;20.097;86.1;FSR Wydajność
133;24-02-202314:50:12;60;98;33;4987.594;1927.000;157.518;56;93.842;4299.966;12516;66.9;19.09;86.1;FSR Wydajność
134;24-02-202314:50:13;60;98;32;4987.594;1927.000;153.632;56;97.396;4300.015;12638;63.4;20.254;86;FSR Wydajność
135;24-02-202314:50:14;60;98;33;4987.594;1927.000;161.041;57;100;4299.998;12628;63.7;20.945;86;FSR Wydajność
136;24-02-202314:50:15;61;98;32;4987.594;1927.000;158.781;55;89.583;4299.998;12603;63.7;21.682;86;FSR Wydajność
137;24-02-202314:50:16;61;98;32;4987.594;1927.000;156.437;57;94.01;4299.998;12699;66.9;21.647;86;FSR Wydajność
138;24-02-202314:50:17;61;98;32;5003.594;1927.000;160.596;58;92.188;4299.998;12719;67.2;23.382;85.9;FSR Wydajność
139;24-02-202314:50:18;61;98;32;5037.594;1927.000;157.015;57;93.49;4299.998;12697;66.9;20.615;85.9;FSR Wydajność
140;24-02-202314:50:19;61;94;31;5053.594;1927.000;159.48;57;98.177;4299.999;12694;66.6;20.8;85.9;FSR Wydajność
141;24-02-202314:50:20;61;96;31;5069.594;1927.000;154.942;56;96.094;4299.999;12819;66;20.323;85.9;FSR Wydajność
142;24-02-202314:50:21;61;98;33;5085.594;1927.000;157.963;57;92.969;4299.999;12806;64.4;20.747;85.9;FSR Wydajność
143;24-02-202314:50:22;61;98;32;5117.594;1927.000;160.397;56;91.406;4299.998;12798;65.5;22.216;85.8;FSR Wydajność
